date,state,positive,negative,pending,hospitalizedCurrently,hospitalizedCumulative,inIcuCurrently,inIcuCumulative,onVentilatorCurrently,onVentilatorCumulative,recovered,dataQualityGrade,lastUpdateEt,death,totalTestsViral,positiveTestsViral,negativeTestsViral,positiveCasesViral,deathConfirmed,deathProbable,fips,positiveIncrease,totalTestResults,totalTestResultsIncrease,deathIncrease,hospitalizedIncrease
20200320,NH,44,745,631,,,,,,,,,3/19/2020 09:00,,,,,,,,33,5,789,129,0,0
20200320,NJ,890,264,86,,,,,,,,,3/20/2020 13:30,11,,,,,,,34,148,1154,202,2,0
20200320,NM,43,3771,,,,,,,,,,3/20/2020 00:00,,,,,,,,35,8,3814,1017,0,0
20200320,NV,109,1992,,,,,,,,,,3/20/2020 02:59,3,,,,,,,32,14,2101,380,0,0
20200320,NY,7102,25325,,1042,,,,,,,,3/20/2020 13:20,35,,,,,,,36,2950,32427,10143,23,0
20200320,OH,169,140,,,,,,,,,,3/20/2020 14:00,1,,,,169,,,39,50,309,50,1,0
20200320,OK,49,538,374,,,,,,,,,3/20/2020 08:00,1,,,,,,,40,5,587,77,0,0
20200320,OR,114,2003,433,,,,,,,,,3/20/2020 11:00,3,,,,,,,41,26,2117,700,0,0
20200320,PA,268,2574,,,,,,,,,,3/20/2020 12:00,1,,,,,,,42,83,2842,1049,0,0
20200320,PR,14,114,52,,,,,,,,,3/20/2020 13:00,,,,,,,,72,9,128,67,0,0
20200320,RI,74,1161,140,,,,,,,,,3/20/2020 03:00,,1296,84,1212,74,,,44,13,1235,206,0,0
20200320,SC,81,833,,,,,,,,,,3/19/2020 17:10,1,,,,,,,45,21,914,271,0,0
20200320,SD,14,663,270,,,,,,,,,3/20/2020 00:00,1,,,,,,,46,3,677,115,0,0
20200320,TN,228,563,,,,,,,,,,3/20/2020 15:00,,,,,,,,47,74,791,288,0,0
20200320,TX,194,5083,,,,,,,,,,3/20/2020 13:00,5,,,,,,,48,51,5277,2922,2,0
20200320,UT,112,2035,,,,,,,,,,3/20/2020 00:00,0,,,,,,,49,34,2147,621,0,0
20200320,VA,114,2211,,,,,,,,,,3/20/2020 00:00,2,,,,,,,51,20,2325,402,0,0
20200320,VI,3,,,,,,,,,,,3/19/2020 17:30,,,,,,,,78,0,3,0,0,0
20200320,VT,44,957,,,,,,,,,,3/20/2020 00:00,2,,,,,,,50,16,1001,209,2,0
20200320,WA,4551,38229,,,,,,,,,,3/20/2020 00:00,104,,,,2771,,,53,405,42780,4061,12,0
20200320,WI,235,3455,,,,,,,,,,3/20/2020 16:00,3,,,,206,,,55,61,3690,1324,3,0
20200320,WV,7,219,13,,,,,,,,,3/20/2020 00:00,0,,,,,,,54,5,226,81,0,0
20200320,WY,19,331,,,,,,,,,,3/20/2020 13:30,,,,,18,,,56,1,350,61,0,0
20200319,AK,6,432,,,,,,,,,,3/18/2020 16:30,0,438,,,,,,2,0,438,26,0,0
20200319,AL,68,28,,,,,,,,,,3/19/2020 10:45,0,,,,,,,1,22,96,22,0,0
20200319,AR,46,310,113,,,,,,,,,3/19/2020 11:23,,,,,,,,5,13,356,87,0,0
20200319,AS,,,,,,,,,,,,3/14/2020 00:00,0,,,,,,,60,0,0,0,0,0
20200319,AZ,44,175,130,,85,,,,,,,3/19/2020 00:00,0,219,,,,,,4,16,219,43,0,18
20200319,CA,924,8787,,,,,,,,,,3/19/2020 14:25,18,9711,,,,,,6,313,9711,1119,5,0
20200319,CO,216,2112,,,,,,,,,,3/18/2020 18:30,2,,,,,,,8,33,2328,528,0,0
20200319,CT,96,604,,,,,,,,,,3/18/2020 16:30,1,,,,,,,9,28,700,507,1,0
20200319,DC,39,153,11,,,,,,,,,3/18/2020 00:00,0,,,,,,,11,8,192,23,0,0
20200319,DE,30,36,,,,,,,,,,3/19/2020 12:00,0,,,,,0,0,10,5,66,5,0,0
20200319,FL,390,1533,1019,,,,,,,,,3/19/2020 11:00,8,,,,,,,12,76,1923,384,1,0
20200319,GA,287,1544,,,,,,,,,,3/19/2020 12:00,10,1831,,,,,,13,90,1831,323,9,0
20200319,GU,12,69,,,,,,,,,,3/19/2020 05:15,,,,,,,,66,4,81,16,0,0
20200319,HI,16,93,,,,,,,,,,3/18/2020 18:00,,,,,,,,15,2,109,2,0,0
20200319,IA,38,83,,,,,,,,,,3/18/2020 19:39,,,,,,,,19,9,121,9,0,0
20200319,ID,11,459,,,,,,,,,,3/18/2020 10:30,,470,,,,,,16,2,470,2,0,0
20200319,IL,422,2725,,,,,,,,,,3/19/2020 00:00,4,,,,,,,17,134,3147,1096,3,0
20200319,IN,56,324,,,,,,,,,,3/19/2020 00:59,2,,,,,,,18,17,380,187,0,0
20200319,KS,34,417,,,,,,,,,,3/19/2020 11:00,1,,,,,,,20,18,451,18,0,0
20200319,KY,35,454,,,,,,,,,,3/18/2020 17:00,1,,,,,,,21,9,489,109,0,0
20200319,LA,347,458,,,,,,,,,,3/19/2020 10:30,8,,,,,,,22,107,805,230,2,0
20200319,MA,229,2918,,,,,,,,,,3/19/2020 11:30,3,,,,,,,25,73,3147,876,1,0
20200319,MD,107,94,,,,,,,,,,3/19/2020 10:00,2,,,,,2,,24,22,201,22,0,0
20200319,ME,53,2004,,,,,,,,,,3/19/2020 12:15,,,,,,,,23,10,2057,344,0,0
20200319,MI,5276,2051,,,,,,,,,,3/19/2020 15:00,10,2590,539,2051,6150,11,1,26,745,7327,1318,5,0
20200319,MN,287,2949,,,,,,,,,,3/19/2020 00:00,,3236,,,,,,27,18,3236,282,0,0
20200319,MO,24,308,,,,,,,,,,3/18/2020 20:00,1,1530,120,1409,,,,29,11,332,66,1,0
20200319,MP,0,,,,,,,,,,,3/19/2020 01:30,0,,,,,,,69,0,0,0,0,0
20200319,MS,50,552,,,,,,,,,,3/19/2020 00:00,,,,,,,,28,16,602,89,0,0
20200319,MT,12,761,,,,,,,,,,3/18/2020 23:23,,,,,,,,30,2,773,264,0,0
20200319,NC,97,2408,,,,,,,,,,3/19/2020 09:45,0,,,,,,,37,34,2505,655,0,0
20200319,ND,15,493,,,,,,,,,,3/19/2020 00:00,0,,,,,,,38,9,508,234,0,0
20200319,NE,27,240,,,,,,,,,,3/18/2020 14:00,0,,,,,,,31,3,267,37,0,0
20200319,NH,39,621,231,,,,,,,,,3/18/2020 09:00,,,,,,,,33,13,660,121,0,0
20200319,NJ,742,210,74,,,,,,,,,3/19/2020 11:30,9,,,,,,,34,315,952,335,4,0
20200319,NM,35,2762,,,,,,,,,,3/19/2020 00:00,,,,,,,,35,7,2797,443,0,0
20200319,NV,95,1626,,,,,,,,,,3/19/2020 00:00,3,,,,,,,32,40,1721,1498,1,0
20200319,NY,4152,18132,,617,,,,,,,,3/19/2020 13:20,12,,,,,,,36,1770,22284,7687,0,0
20200319,OH,119,140,,,,,,,,,,3/19/2020 14:00,,,,,119,,,39,31,259,31,0,0
20200319,OK,44,466,250,,,,,,,,,3/19/2020 13:00,1,,,,,,,40,15,510,103,1,0
20200319,OR,88,1329,437,,,,,,,,,3/19/2020 11:00,3,,,,,,,41,13,1417,224,0,0
20200319,PA,185,1608,,,,,,,,,,3/19/2020 12:00,1,,,,,,,42,52,1793,473,0,0
20200319,PR,5,56,29,,,,,,,,,3/19/2020 07:50,,,,,,,,72,0,61,25,0,0
20200319,RI,61,968,334,,,,,,,,,3/19/2020 03:00,,1084,69,1015,61,,,44,17,1029,266,0,0
20200319,SC,60,583,,,,,,,,,,3/18/2020 16:00,1,,,,,,,45,0,643,0,0,0
20200319,SD,11,551,385,,,,,,,,,3/19/2020 00:00,1,,,,,,,46,0,562,0,0,0
20200319,TN,154,349,,,,,,,,,,3/19/2020 15:00,,,,,,,,47,56,503,56,0,0
20200319,TX,143,2212,,,,,,,,,,3/19/2020 13:00,3,,,,,,,48,60,2355,448,1,0
20200319,UT,78,1448,,,,,,,,,,3/19/2020 00:00,0,,,,,,,49,15,1526,1332,0,0
20200319,VA,94,1829,,,,,,,,,,3/19/2020 12:00,2,,,,,,,51,17,1923,645,1,0
20200319,VI,3,,,,,,,,,,,3/18/2020 07:30,,,,,,,,78,1,3,1,0,0
20200319,VT,28,764,,,,,,,,,,3/19/2020 00:00,,,,,,,,50,7,792,134,0,0
20200319,WA,4146,34573,,,,,,,,,,3/19/2020 00:00,92,,,,2467,,,53,336,38719,4550,10,0
20200319,WI,174,2192,,,,,,,,,,3/19/2020 16:00,,,,,155,,,55,53,2366,668,0,0
20200319,WV,2,143,3,,,,,,,,,3/18/2020 00:00,0,,,,,,,54,1,145,22,0,0
20200319,WY,18,271,,,,,,,,,,3/19/2020 16:45,,,,,16,,,56,3,289,96,0,0
20200318,AK,6,406,,,,,,,,,,3/17/2020 23:00,0,412,,,,,,2,3,412,75,0,0
20200318,AL,46,28,,,,,,,,,,3/18/2020 11:05,0,,,,,,,1,10,74,10,0,0
20200318,AR,33,236,50,,,,,,,,,3/18/2020 00:00,,,,,,,,5,11,269,50,0,0
20200318,AS,,,,,,,,,,,,3/14/2020 00:00,0,,,,,,,60,0,0,0,0,0
